mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.013990163803100586,0.0022920294578407186,0.002102518081665039,0.0009522523722026836,gini,10,16,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 16}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.009881401062011718,0.0030632562850730727,0.0011700630187988282,4.9498958516939586e-05,gini,10,32,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 32}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.014162969589233399,0.0022285182979953993,0.001580667495727539,0.0007707476614983874,gini,15,4,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 4}",0.9353957605629415,0.9327585489954362,0.9338952547002167,0.9488903536895721,0.9356270609394927,0.9373133957775318,0.00588179091998634,36,0.9552549870130673,0.9536950163833646,0.9531921040323496,0.9502465176862815,0.9557310414309839,0.9536239333092095,0.001933841071003425
0.013377714157104491,0.002192230166859207,0.0016210556030273437,0.0008868879062191112,gini,15,8,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 8}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.965703333571722,0.946629049861782,0.9500647387414711,0.007967338455691508,26,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9464800338650651,0.9512076318321083,0.9503526292891262,0.0019717812920002488
0.013910865783691407,0.0023599078208999718,0.0015493392944335937,0.0005266254986623073,gini,15,16,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 16}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.011591482162475585,0.003285975948350443,0.002093076705932617,0.0009666065877301195,gini,15,32,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 32}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.017614221572875975,0.0029721369032443567,0.0018856048583984375,0.0007075125289139221,gini,,4,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4}",0.9353957605629415,0.9277418420783847,0.9338952547002167,0.9499055099944544,0.9366260730908016,0.9367128880853597,0.0072692002165609965,37,0.9552549870130673,0.953950732878643,0.9531882455242291,0.9502517115308672,0.9559830688795179,0.953725749165265,0.0019921107403018754
0.014469289779663086,0.003478292821405373,0.0016792774200439452,0.0009123804178733125,gini,,8,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.965703333571722,0.946629049861782,0.9500647387414711,0.007967338455691508,26,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9464800338650651,0.9512076318321083,0.9503526292891262,0.0019717812920002488
0.013841581344604493,0.003330522132715055,0.0030661106109619142,0.0025251076806448716,gini,,16,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 16}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.009722518920898437,0.0021051933288559013,0.0017896652221679687,0.0011052089910471988,gini,,32,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 32}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.0070154666900634766,0.0017596453599857697,0.0020101070404052734,0.0010644038147705457,entropy,3,4,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.005744218826293945,0.000738504033011383,0.001627349853515625,0.0009562502000552204,entropy,3,8,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 8}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.004616737365722656,0.0004154286764728473,0.0015358924865722656,0.0008244051818266185,entropy,3,16,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 16}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.006083440780639648,0.0010468901916618365,0.002254199981689453,0.0007296062966448194,entropy,3,32,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 32}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
